kernel_size1,kernel_size2,cnn_internal,cnn_out,hidden_size,num_layers,dropout,learning_rate,weight_decay,batch_size,accuracy,precision,recall,f1,c11,c12,c21,c22,val_loss,train_loss,config_num,method
7,5,64,256,256,2,0.5,0.01,0.001,64,0.9744027303754266,0.9791666666666666,0.9690721649484536,0.9740932642487048,0.4931740614334471,0.0102389078498293,0.015358361774744,0.4812286689419795,"[0.3907412378227009, 0.33648046149927024, 0.3352749838548548, 0.3342851917533314, 0.3616419189116534, 0.35137105864637036, 0.34025854222914753, 0.4298987318487728, 0.3266308325178483, 0.3147521097870434, 0.3180549723260543, 0.314031159176546, 0.3339736882378073, 0.32065075811217814, 0.3185657420579125, 0.3120008075938505, 0.30380036287447987, 0.6707518381230971, 0.5232587894972633, 0.3661898882950054, 0.3433925193898818, 0.3254232091062209, 0.32294922716477337, 0.31142666059381824, 0.26837552032049966, 0.22880353734773748, 0.1931773428531254, 0.1678483692162177, 0.1775046648348079, 0.20993612356045666, 0.1632356288678506, 0.15476783715626774, 0.18897737562656403, 0.15064755827188492, 0.14795923495993896, 0.1147316128892057, 0.15955407479230097, 0.127387033227612, 0.219829760491848, 0.10616916352335144, 0.14750529759946993, 0.10903001971104566, 0.09779534532743342, 0.1330953759743887, 0.10121805155101944, 0.11267827933325487, 0.34196289847878847, 0.3387390234891106, 0.3355890319627874, 0.33236299192204194]","[0.4515941594586228, 0.40095816191398737, 0.38605276066245453, 0.3969007125406554, 0.40289950235323474, 0.38908813126159436, 0.38298940432794165, 0.3841812475161119, 0.36097426306117664, 0.35002742978659546, 0.3523298917394696, 0.34656950763680716, 0.3461298296848933, 0.3423717331254121, 0.34450188414617017, 0.33939306325081625, 0.33169294306726166, 0.54567291034442, 0.6149281380754529, 0.49610928017081635, 0.42002585304505896, 0.3757753119324193, 0.37399615121610236, 0.3706129410050132, 0.34965519245826837, 0.3224573277614333, 0.2920424619858915, 0.2701926373622634, 0.2623875734932495, 0.34577010278448916, 0.26486259134429874, 0.22791491798830754, 0.2311527870143905, 0.23909063682411658, 0.20664558469346075, 0.21209439917495757, 0.2007048303882281, 0.20421238751573997, 0.20898253007820158, 0.20894091215097543, 0.2772511991136002, 0.18707088810024838, 0.18193313947907, 0.1859881136227738, 0.16306936763452762, 0.24713420038196174, 0.4249622432345694, 0.3800554636752967, 0.3759133332606518, 0.3734074067888838]",55,grid_search
7,5,64,256,256,2,0.5,0.01,0.0001,64,0.8720136518771331,0.8417721518987342,0.9140893470790378,0.8764415156507414,0.4180887372013652,0.0853242320819112,0.0426621160409556,0.4539249146757679,"[0.38463014188934774, 0.36233796266948476, 0.35141150215092826, 0.34889742907355814, 0.33271849506041584, 0.3348154662286534, 0.3623145871302661, 0.331767721211209, 0.33858774777720957, 0.3424322009086609, 0.368820178158143, 0.42322847773047056, 0.3126462978475234, 0.3114678053294911, 0.3077341633684495, 0.3080412692883435, 0.3045857618836796, 0.3077843241831836, 0.29551707471118255, 0.2766583693378112, 0.3259071602540858, 0.3232158238396925, 0.316471707294969, 0.3300715684890747, 0.310926657389192, 0.3062903688234441, 0.3050188474795398, 0.30089567514026866, 0.30001329499132495]","[0.5110290971669283, 0.3901975294857314, 0.41198528399973205, 0.3901415580149853, 0.38772378613551456, 0.37913828681815753, 0.38783296446005505, 0.39127753945914184, 0.3838938542387702, 0.3857526738535274, 0.39008301406195667, 0.3787470168688081, 0.36757901830203604, 0.3510097786784172, 0.3462968177416108, 0.3404109328985214, 0.33908092366023496, 0.33620839317639667, 0.3298333332394109, 0.3202737048268318, 0.33962399602839444, 0.34559836012847495, 0.34062880187323596, 0.33963482714060583, 0.3317053351889957, 0.32539277185093274, 0.3248033245856112, 0.32222663407975977, 0.32050631466236984]",58,grid_search
7,5,64,256,256,2,0.5,0.01,0.0001,32,0.9658703071672357,0.9531772575250836,0.979381443298969,0.9661016949152542,0.4795221843003412,0.0238907849829351,0.0102389078498293,0.4863481228668942,"[0.4080955223603682, 0.4343294103940328, 0.37879491755456635, 0.6134772987076731, 0.34019679643891076, 0.357080086162596, 0.3950215112982374, 0.3695929100116094, 0.3451040938045039, 0.3304361854538773, 0.34030260868144757, 0.32677813054937305, 0.3224293368332314, 0.3229703185233203, 0.3204744187268344, 0.31389164382761175, 0.3119183128530329, 0.30356455075018335, 0.30384840567906696, 0.3085765400619218, 0.31029814526890265, 0.28778412305947504, 0.2769812738353556, 0.2828479165380651, 0.2756177773981383, 0.2978229734933738, 0.27472687354593567, 0.29225827663233783, 0.2815278014450362, 0.2376680520899368, 0.24451030000592722, 0.2307110374624079, 0.22175820352453174, 0.1948729439666777, 0.2228537793412353, 0.22119001412030423, 0.19697815676530203, 0.16611945335612152, 0.18087008979284402, 0.14662534483905995, 0.124957913024859, 0.23603635969938655, 0.17301039454160314, 0.1416816528547894, 0.1601977770527204, 0.1156292153578816, 0.11245478080077605, 0.10021311896994259, 0.10358819427589576, 0.09624161337022528]","[0.5151556384834376, 0.41323073637304886, 0.4214415358323039, 0.4169955337137887, 0.4359444178866618, 0.42371555304888525, 0.42754663109327806, 0.4290269213643941, 0.42820683832872997, 0.37924846814888896, 0.37773867098219466, 0.368465817110105, 0.3658878616988659, 0.3707114447924224, 0.36300535838712344, 0.35476740991527383, 0.35520040943767084, 0.35971699090618076, 0.35285727736173256, 0.34436467256058345, 0.34728627143935725, 0.3430833796208555, 0.3297699950635433, 0.3356012539430098, 0.3262830933160854, 0.3204047344624996, 0.3177435147491368, 0.3023683935065161, 0.3030348632371787, 0.28639470571369835, 0.2682263565560182, 0.25663656216453423, 0.2438287173934055, 0.2316918403869777, 0.22464512596189073, 0.3235554164839965, 0.25304884773989517, 0.2235810641820232, 0.20765034196841897, 0.19636116670726828, 0.16904877216526956, 0.19215854023103462, 0.21489346478924606, 0.1864852054383267, 0.16982402330772442, 0.1462907506519872, 0.13544385650223403, 0.12245061475727143, 0.1101394498466768, 0.10834986733442004]",57,grid_search
7,5,64,256,256,2,0.5,0.001,0.001,32,0.9112627986348124,0.9442379182156134,0.872852233676976,0.9071428571428573,0.4778156996587031,0.0255972696245733,0.0631399317406143,0.4334470989761092,"[0.3934312029318376, 0.28179220719770953, 0.3223015417655309, 0.32722223256573535, 0.3259681151671843, 0.33839068268284656, 0.33126524993867584, 0.32598013227636163, 0.32186826837785315, 0.3205633167967652, 0.31708725609562616]","[0.4040366180918433, 0.3707401526696754, 0.36111800880594686, 0.35914307234413695, 0.3429373520793337, 0.3906067476579637, 0.36784621452291805, 0.3635338485015161, 0.3557760909651265, 0.34920926956516324, 0.34310621429573407]",60,grid_search
7,5,64,256,256,2,0.5,0.01,0.0001,128,0.924914675767918,0.9660377358490566,0.8797250859106529,0.920863309352518,0.4880546075085324,0.015358361774744,0.0597269624573378,0.4368600682593856,"[0.35413416226704914, 0.31471898820665145, 0.3328708873854743, 0.334965533680386, 0.37131396267149186, 0.3299722770849864, 0.2994020945496029, 0.28885088364283246, 0.29997002912892234, 0.28467678527037305, 0.2566746142175462, 0.3766308062606388, 0.2667425142394172, 0.2390696621603436, 0.2701591071155336, 0.23275182810094622, 0.23013629184828865, 0.22169219619697994, 0.2084159106016159, 0.25832660330666435, 0.22601770361264548, 0.40180854002634686, 0.31894318262736004, 0.3082103927930196, 0.3052266405688392, 0.302080147796207, 0.30243557029300266, 0.30038370026482475]","[0.5370303401441285, 0.3863749106725057, 0.3715498564821301, 0.3769768846757484, 0.3648313916090763, 0.3752963028170846, 0.34418118406425824, 0.32649918036027387, 0.3362258627559199, 0.3281458191799395, 0.30990342299143475, 0.29172085722287494, 0.2951793083638856, 0.2803620718645327, 0.26413450277212897, 0.2471546372680953, 0.2514868997263186, 0.22889305019017422, 0.2264098199931058, 0.23568401824344287, 0.21042609056740097, 0.3760631797891675, 0.372529638987599, 0.34932757010965637, 0.3422254369114385, 0.3362951730236863, 0.33292980537270056, 0.33572115591078094]",59,grid_search
7,5,64,256,256,2,0.5,0.001,0.001,128,0.9351535836177476,0.9702602230483272,0.8969072164948454,0.9321428571428572,0.4897610921501706,0.0136518771331058,0.0511945392491467,0.4453924914675768,"[0.3398606975873311, 0.28384063641230267, 0.3304854863219791, 0.2093949102693134, 0.3160291976398892, 0.389383637242847, 0.3374073935879601, 0.3300666676627265, 0.3220352696047889, 0.31881393326653373, 0.315218769841724, 0.3120291729768117, 0.3109525740146637]","[0.47761320255019446, 0.3570477565129598, 0.3703422618634773, 0.31586026513215265, 0.4060294729742137, 0.4421204960707462, 0.37778695153467584, 0.3553655987436121, 0.3516695671009295, 0.3416694989710143, 0.3377898678635106, 0.3386549985770023, 0.3316633859367082]",62,grid_search
7,5,64,256,256,2,0.5,0.001,0.0001,32,0.89419795221843,0.8989547038327527,0.8865979381443299,0.8927335640138409,0.4539249146757679,0.0494880546075085,0.0563139931740614,0.4402730375426621,"[0.3310598220789071, 0.32591528287439636, 0.3659964623776349, 0.3316687639012481, 0.30130514773455536, 0.365689524195411, 0.3210580005790248, 0.3130262891451518, 0.3164783671046748, 0.3058417583956863, 0.30247962881218304, 0.3053107496463891, 0.3043040858976769, 0.302686687671777]","[0.4123531537074031, 0.366254991315531, 0.4095075683047374, 0.3861288223980051, 0.35477261358138285, 0.33718085582509183, 0.3650888582747994, 0.3613474436781623, 0.3457008009268479, 0.3402985796106584, 0.33574888753620064, 0.33505460744102794, 0.33258811565059604, 0.32695563318151416]",63,grid_search
7,5,64,256,256,2,0.5,0.001,0.001,64,0.9761092150170648,0.99288256227758,0.9587628865979382,0.9755244755244756,0.5,0.0034129692832764,0.0204778156996587,0.4761092150170648,"[0.3367971006561728, 0.2992946496781181, 0.2533116419525707, 0.3269241732709548, 0.33854858314289765, 0.443412885946386, 0.2611784864874447, 0.1848294866435668, 0.15010463227243984, 0.40007321624194875, 0.1305475305108463, 0.14624664187431335, 0.13427306382971652, 0.12478242420098361, 0.11999922223827418, 0.10544299936908133, 0.1270281023838941, 0.11640116879168678, 0.10122719560475911, 0.2481935103149975, 0.13151369725956635, 0.24591226525166454, 0.10640033224926275, 0.10581951960921288, 0.10030481000156964, 0.09944139705861316, 0.12686029580586097, 0.13071370015249534, 0.10520390968988924, 0.09849223472616252, 0.10016050562262535, 0.09976973165484036, 0.09693090310868095, 0.09492403597516172, 0.09706586971879005, 0.09739820922122282, 0.09526618986445315, 0.09764264019973137, 0.09739439803011277, 0.09761341113378019, 0.09757248772417798, 0.09726100502645268, 0.09724966524278417]","[0.43049341665975976, 0.34211142496629193, 0.3455864200086305, 0.338105430205663, 0.29407840447895456, 0.3390344559694781, 0.3287171759840214, 0.2630917223339731, 0.18544390842770087, 0.17430262515942255, 0.20284444759740974, 0.1615749868479642, 0.1697373605813041, 0.2000282651773005, 0.22169229625300926, 0.15096490248811967, 0.24679302463703084, 0.1572025508591623, 0.1670337011190978, 0.13210101103918118, 0.1493943499570543, 0.18232991309328514, 0.15288504884775841, 0.14617001050800987, 0.1340522843441277, 0.12996887291471163, 0.12428899459315068, 0.2252289541065693, 0.16001430283667464, 0.14186425879597664, 0.1329043498544982, 0.13797211869986672, 0.1226051730301344, 0.12482642907310616, 0.1251767541874539, 0.11991995409356826, 0.12305343726819212, 0.12228993507045688, 0.11925046397090862, 0.12035755525258454, 0.11637312049667041, 0.11577408647898471, 0.1175311648032882]",61,grid_search
7,5,64,256,256,2,0.5,0.001,0.0001,64,0.9590443686006824,0.992619926199262,0.9243986254295532,0.9572953736654805,0.5,0.0034129692832764,0.0375426621160409,0.4590443686006826,"[0.26385097205638885, 0.39338044734562144, 0.3325255723560558, 0.33194247940007376, 0.2791227575610666, 0.25961418099263134, 0.22229956353411956, 0.16892549527042053, 0.1351829806671423, 0.14079281556255677, 0.1795553819221609, 0.40325281549902525, 0.652256636058583, 0.6059852347654455, 0.5474959261277142, 0.5389197924557854, 0.536590237827862, 0.5337425961213953]","[0.41193821303772205, 0.38661320891344186, 0.32675424872925785, 0.31043330738038727, 0.3758931320273515, 0.3033408795793851, 0.28470228589845425, 0.2386958095611948, 0.195802990347147, 0.19655450354471352, 0.16127540402565943, 0.17651296931911598, 0.44889298882899864, 0.6004138597936342, 0.5726259170156537, 0.5618540188579848, 0.5396876980861028, 0.5379933353626367]",64,grid_search
7,5,64,256,256,2,0.5,0.001,0.0001,128,0.931740614334471,0.966542750929368,0.8934707903780069,0.9285714285714286,0.4880546075085324,0.015358361774744,0.0529010238907849,0.4436860068259385,"[0.35482650995254517, 0.3042021261321174, 0.2826611234082116, 0.3542995552221934, 0.13285680363575617, 0.25843343635400134, 0.6709855066405402, 0.32251425253020394, 0.3044424189461602, 0.2998608715004391, 0.2939113179842631, 0.2871703902880351, 0.2780783027410507, 0.2768526077270508]","[0.4625387471733671, 0.36162930727005005, 0.3260181112722917, 0.3223372539787581, 0.30334433461680554, 0.26633786793911096, 0.268692569750728, 0.4072872255787705, 0.34164877371354535, 0.32892256930018915, 0.3223978493249778, 0.3171484488429445, 0.3104574368758635, 0.30539332465692]",65,grid_search
7,5,64,256,256,2,0.5,0.0001,0.001,64,0.9522184300341296,0.99250936329588,0.9106529209621992,0.949820788530466,0.5,0.0034129692832764,0.0443686006825938,0.4522184300341297,"[0.5244550038786495, 0.361625133191838, 0.34658008463242473, 0.3176269653965445, 0.15452053222586126, 0.22600350309820735, 0.15488036678117864, 0.18731546270496705, 0.3063069397912306, 0.19254466715980978, 0.12675928346374454, 0.09968830886132576, 0.10787705090992591, 0.16848210815121145, 0.13680875279447613, 0.13714157066801014, 0.15249369797461174, 0.1448354114066152, 0.1362272069296416, 0.13563248953398535, 0.1359661946840146]","[0.5881256271492351, 0.4293879243460568, 0.37213439720146585, 0.349780202815027, 0.26607203218295716, 0.2599570592018691, 0.20195102578762805, 0.2720285743813623, 0.15395535432705373, 0.14714978646599886, 0.11441908940447099, 0.153189083899964, 0.11670150997286494, 0.11972619282702605, 0.12363780171356419, 0.1105484129917441, 0.10736963689101464, 0.10459176400168375, 0.10765468656565204, 0.10204859506903273, 0.1098432204488552]",67,grid_search
7,5,64,256,256,2,0.5,0.0001,0.001,32,0.9573378839590444,0.9854014598540146,0.9278350515463918,0.9557522123893806,0.4965870307167235,0.0068259385665529,0.0358361774744027,0.4607508532423208,"[0.3804018831614292, 0.35186208829735266, 0.2663459506901828, 0.33009596033529803, 0.31090762353304663, 0.17253545920054117, 0.15291677516969768, 0.17856667800383133, 0.14608530034170006, 0.1177175622997862, 0.1257519724807053, 0.13377045738426122, 0.12916356991186287, 0.13022670860994945, 0.10541800341822884, 0.1223972136662765, 0.13164384713904423, 0.10621914724734696, 0.08808202804489569, 0.08858690416496812, 0.07399801136643598, 0.08080122574712291, 0.0885808618005478, 0.08161814917217601, 0.08105073112881545, 0.08419383311587753, 0.09088035819656921, 0.0824311025666468, 0.08578485848777222, 0.08667096281141946]","[0.5266711814611247, 0.3729210219374209, 0.34514734809371556, 0.30831164745331713, 0.3078810584477403, 0.24343672358064036, 0.17854514709589156, 0.18641456318172542, 0.17579841505115232, 0.16734682579496593, 0.19411849842943024, 0.2214054332086534, 0.1730554852437115, 0.14388336458553871, 0.12474558893308947, 0.10109367352825674, 0.11665253335553588, 0.10101978866044771, 0.11453114191747525, 0.0891910889468184, 0.09648904884516289, 0.09988764514723285, 0.09415253003438313, 0.08610389136822161, 0.08573028161613779, 0.07078919451768426, 0.07998191333855643, 0.07727979717663291, 0.07713694875410786, 0.07153903226593905]",66,grid_search
7,5,64,256,256,2,0.5,0.0001,0.001,128,0.938566552901024,0.9235880398671096,0.9553264604810996,0.9391891891891893,0.4641638225255973,0.0392491467576791,0.0221843003412969,0.4744027303754266,"[0.5799477828873528, 0.5028916564252641, 0.37978029251098633, 0.35307159688737655, 0.34780389070510864, 0.3352628019120958, 0.32547784845034283, 0.24824466473526424, 0.17713876648081672, 0.18164599438508353, 0.1595345222287708, 0.49438249733712936, 0.18328606254524654, 0.20785153077708352, 0.18362661451101303, 0.2229036788145701, 0.20857850379414028, 0.1854375186893675, 0.22024986810154384, 0.22054224875238207]","[0.6168134591796182, 0.5378011266390482, 0.4331986524842002, 0.38192010919253033, 0.36505292943029694, 0.3571123643354936, 0.34783883437965857, 0.3190277394923297, 0.23754933927998398, 0.19026282678047815, 0.18845305241870158, 0.15646941327687466, 0.2552319358695637, 0.17262361334128815, 0.15010885645945868, 0.14212784396879602, 0.12728427677895082, 0.1167088495285222, 0.12516972783840064, 0.125216736712239]",68,grid_search
7,5,64,256,256,2,0.5,0.0001,0.0001,32,0.9590443686006824,0.992619926199262,0.9243986254295532,0.9572953736654805,0.5,0.0034129692832764,0.0375426621160409,0.4590443686006826,"[0.37212013927373017, 0.3492541841485284, 0.22270821915431457, 0.19447020689646402, 0.1460588931134253, 0.0934830517931418, 0.16504628245126118, 0.20703250169754028, 0.35618437194462976, 0.18913785165006464, 0.17099406073490778, 0.1598366845512029, 0.13938033750111406, 0.12847682370832472, 0.12675066755125017]","[0.5009275145377173, 0.3745865547521548, 0.31169564384176873, 0.32018456356882147, 0.20883466831098, 0.17908568776240855, 0.22288119468386425, 0.29228093271905725, 0.16503341098062016, 0.3996352538127791, 0.20057920039151655, 0.1750713697154865, 0.1504836059316541, 0.13652415274444854, 0.1210196844273896]",69,grid_search
7,5,64,256,256,2,0.5,0.0001,0.0001,64,0.9590443686006824,0.9854545454545456,0.9312714776632304,0.9575971731448764,0.4965870307167235,0.0068259385665529,0.0341296928327645,0.462457337883959,"[0.4708750896594104, 0.3620527930119458, 0.350397890104967, 0.21124662984819972, 0.23860077384640188, 0.34302332822014303, 0.16201136962455862, 0.1868065784082693, 0.14926219293299844, 0.09635244156507884, 0.1473353658528889, 0.2250847991775064, 0.2860688391853781, 0.13977811660836725, 0.12188790760496084, 0.11000399072380627, 0.1306604843805818, 0.15085028878906193, 0.13951386423671946]","[0.5687176463278857, 0.3968064301844799, 0.3681218922138214, 0.3272771496664394, 0.23128087491248595, 0.2242235711803942, 0.21285358522877548, 0.1979755860838023, 0.13336784189397638, 0.17843699951966605, 0.15038969175833644, 0.2103112768946272, 0.19151341971574407, 0.1612068120615952, 0.15217140023455475, 0.13970812720557055, 0.1292986865860946, 0.1139335073530674, 0.11267749112889622]",70,grid_search
7,5,64,256,256,2,0.5,0.0001,0.0001,128,0.8617747440273038,0.8162650602409639,0.9312714776632303,0.869983948635634,0.3993174061433447,0.10409556313993173,0.034129692832764506,0.46245733788395904,"[0.5711187918980917, 0.4387881126668718, 0.37237722012731767, 0.3588482009039985, 0.33864079581366646, 0.33704036805364823, 0.2992703947756026, 0.3357902202341292, 0.3307657672299279, 0.3225313987996843, 0.31541141205363804, 0.3132184048493703, 0.31052879161304897, 0.30908922023243374, 0.3064451217651367, 0.3061530457602607]","[0.6139070265220873, 0.5085529305718162, 0.39594898530931183, 0.37381098758090625, 0.3607536021507148, 0.35069621241453924, 0.3361451445203839, 0.37129070271145215, 0.3353504538536072, 0.32633581576925336, 0.313896581530571, 0.30566625116449414, 0.30128785832361743, 0.30009676832141297, 0.2961198380499175, 0.2963420098478144]",71,grid_search
