mean,std,min,max,rms,zero_crossing,Sample Entropy,Spectral Entropy,Permutation Entropy,SVD Entropy,LZiv Complexity,label
-0.2968924712723999,18.947852896977345,-63.84431246,63.988068726253296,18.95017874704592,25,0.21378874375043358,0.4071853497613195,0.5018241399198339,0.2358143379163857,5.80078125,0
-0.4498611524834413,18.584503330120217,-73.03168573,77.05560176,18.58994725876766,21,0.16844816871806484,0.36989305947001727,0.49601385725921254,0.20500912333776514,5.01953125,0
-4.3239812141995415,12.255049913531622,-60.17231884,27.127982562088043,12.995501603397306,26,0.21873676230121783,0.3959373521400704,0.5092499481278833,0.2255739948694598,5.0390625,0
0.5897160032862665,26.472422616508137,-83.45855525,127.93350227976498,26.478990240406514,23,0.11848471993032425,0.3831153872954314,0.49701072318003425,0.20773408646410432,5.458984375,0
-0.034371669738760546,16.56095142543618,-54.593078,49.093738517016014,16.560987093991024,32,0.28172928402155417,0.4133013621999545,0.5013329099393644,0.25750504745320485,5.01953125,0
-2.2438424656009177,15.270802962979058,-39.11924801,59.01463050692399,15.434774120296156,30,0.3167177151846017,0.43316357742261474,0.513969533654766,0.2516051965663882,5.595703125,0
0.49926886798851966,25.265304063101315,-109.0200197,126.02209235600762,25.270236619460185,31,0.205447469209921,0.417707862684645,0.49721534899442965,0.24379536404376123,5.01953125,0
-0.890715164785469,22.730988801700274,-87.1039815,101.95122089791532,22.74843347151188,34,0.1688396265695247,0.41168172687637167,0.5095438956981323,0.2389697995459008,4.6875,0
-0.3179569964628556,17.052708308039957,-67.00400579,42.531800753092334,17.055672290786273,33,0.29035810298943987,0.41906371777743406,0.5121803675101586,0.25480320842263215,5.986328125,0
0.1921638781521428,13.886793509587564,-36.00556507,35.44247766464239,13.888123016951923,32,0.28152015073955244,0.4118544250990471,0.49590528964146996,0.25092388554633,4.970703125,0
-1.5175524627054062,16.211226805704612,-53.083916,55.10524579771577,16.282101830631664,22,0.20727188485429848,0.39126174625974125,0.508342575650158,0.2121217025982514,4.619140625,0
-2.689290563538892,13.142194729219874,-28.32402906,63.95519098847862,13.414528170452883,28,0.26752669492974945,0.4211316462550786,0.4976429811120244,0.2392414694004735,5.01953125,0
-1.2652917689943282,23.176374742680164,-103.2364084,126.99100300766764,23.210887735582794,24,0.13775576361268638,0.40501789179064485,0.510644235587986,0.23283232912942786,4.8828125,0
-0.1056034274640626,10.927116584461798,-33.08367451,37.58871603830242,10.927626866539331,28,0.22158404401576792,0.4103367039411715,0.49467193057736286,0.23943344262288546,5.068359375,0
1.5630545523544654,20.162312799480706,-73.47628226,79.85700531086492,20.222808829580018,26,0.2161579036129442,0.3955091578437667,0.498196708697902,0.2265656641075561,5.37109375,0
-1.8752396655735004,14.977556455758283,-58.85865662,37.01393300509927,15.094493074918642,27,0.22408834501263467,0.4208355775433418,0.5018459835367763,0.23302306853240695,4.599609375,0
-3.5876838730063687,11.333621970433086,-33.99243921,29.45479929684921,11.887912455150127,23,0.2257472744507312,0.40861217126952826,0.5037236084416392,0.21641241668009187,4.755859375,0
-0.6035982615261244,15.428900522971704,-47.66222385,50.43940622112395,15.440702775750651,26,0.24979168242114844,0.39126139410134014,0.5105686755352443,0.21730647758386337,5.048828125,0
2.102354282742943,13.171964985697104,-38.18088737,33.07796684948297,13.338686408885925,30,0.2891695571611783,0.41238971033170624,0.5057220279501489,0.21866617078416475,5.048828125,0
-1.0264386927437597,14.980345159911272,-45.44860452,41.03326485963322,15.015469273387314,19,0.21418629917188758,0.38741623676683684,0.5087481885902312,0.2163614259958737,5.029296875,0
-4.381256699818476,16.824439358686547,-96.91238813,25.90434048442157,17.38554485783593,26,0.18498427210737817,0.39146295217185456,0.4960269763904895,0.2058593917749366,5.2734375,0
2.5936020229257135,25.16224457934001,-109.3218653,87.92384194,25.295559367680525,24,0.19151404869055566,0.37974432831886207,0.5013988790131064,0.2259490843967257,5.283203125,0
1.5468124903971376,11.644406890548547,-43.06381398,37.03362340342369,11.746694884651728,32,0.28162652733623955,0.41421773152342267,0.5118288377990451,0.24742351067048474,5.029296875,0
-1.014413301263867,12.020182863091081,-50.0,29.81089741916104,12.062911357045179,32,0.21424487878025902,0.3879217177366825,0.4851042812753258,0.2103245341399546,5.56640625,0
